7.00014236659301	3.64679563842954	1
5.49483838109006	1.58386313001987	1
9.55540761909301	7.09086002452335	2
3.30436707659293	8.65999320780153	-1
10.1693494710162	9.63171305480840	-2
6.42819992627737	4.95469115432798	1
10.5366597893274	8.70569094888280	-2
10.1866453662947	5.95602514595275	2
11.5287989567877	10.8856635354412	-2
9.41805545238661	4.74823516466575	2
7.34466724397605	9.76666968106986	-1
9.41725806399179	11.1433329850269	-2
11.3785188597293	10.4264876636009	-2
4.93183627434676	3.94901578044401	1
6.77350165689642	10.0004952509061	-1
9.78400569970625	10.8005192646285	-2
5.19420834251938	11.5778846867612	-1
4.53165126050288	10.2307630437912	-1
3.20835372818742	8.71823950929430	-1
9.20029172224993	10.4034328923832	-2
8.92784166633005	8.87008114852375	-2
10.6634914815437	5.64630988682093	2
4.28730316958038	9.59787721579936	-1
2.85045219209917	10.4717272498970	-1
8.28807802040727	1.95707917966875	2
5.30305256233190	7.00470123804262	1
9.32555695922283	9.48116360031307	-2
11.4941008569077	9.86587408205954	-2
10.1576451896204	2.71859817422390	2
5.05514277221041	8.75334496708275	-1
3.83127715008545	3.49806371536726	1
5.75899553026810	11.4292412087944	-1
6.58331887778704	6.76173601510444	1
6.66874572716119	12.4144304637292	-1
9.82660319234836	9.70807078831284	-2
4.81800938273049	4.72642317773848	1
10.4467938458170	9.64653981474118	-2
10.5295054052473	5.83298593116472	2
6.31775629401527	10.9087157854858	-1
11.1291239928525	9.66349924543302	-2
8.62276419961588	9.77381619816405	-2
4.95889088230909	10.3144216237584	-1
7.91726080414171	9.81934561764019	-2
8.59483939879171	4.51530330875082	2
4.81419501661724	4.06884603317812	1
11.4290949337254	7.85668715248829	2
5.17602333877449	9.10215873942966	-1
9.98927831728118	5.16727093220864	2
4.14015737664049	5.36222971647809	1
8.60038145821549	5.77927918582564	2
9.29188484877245	8.92890733295110	-2
2.94818370008885	1.72722121657860	1
8.69153045780875	9.74879196404022	-2
3.35784447143278	8.79709070285527	-1
5.22784934053295	9.72717330899202	-1
9.93565823136400	3.19063881340897	2
2.60715587180762	7.20565753607862	-1
4.78682951357841	5.77866260699502	1
11.3595743973967	4.22758276357277	2
4.29019934457005	10.8874236142333	-1
6.79017311370264	10.6605330587744	-1
10.5767080816614	8.69942092740066	-2
11.1505553696299	10.0117242061889	-2
6.52448301900340	7.99767180994485	-1
8.47218645077397	4.65579915357120	2
9.16175444010690	3.90661287740098	2
6.12166837890630	9.77906790511212	-1
11.3063973739991	9.61303869259233	-2
8.48404673621214	12.0504972121446	-1
4.71881897377054	5.34991697017742	1
10.3739365623882	3.39858562278698	2
9.33556794345206	4.42981229371011	2
4.10978098758096	7.21862371509206	1
7.11671266793486	5.58701419903016	1
4.75702138718468	4.18561939338297	1
4.97540615761158	10.1277717027961	-1
4.17520067026744	9.92896705830418	-1
11.2547438339004	9.78978466296705	-2
5.08393722160966	11.2737390846289	-1
5.05234769693916	10.9007084987620	-1
9.23717603828847	4.50388237387595	2
4.34599443863287	9.10976235776080	-1
4.92569703876219	8.86266869271715	-1
4.32514903527682	10.9212112550857	-1
8.29578263686279	2.01620585221546	2
8.03641911900041	11.2426778778596	-1
9.87973047608482	10.4679373216490	-2
10.1815407162692	8.74163122428284	-2
5.66123257328870	11.3114007795018	-1
9.96384804646479	7.44450535272510	2
5.70341761551501	5.83960426013733	1
9.35412683319113	6.16970795396150	2
6.05654390746199	10.0959217142281	-1
6.15170764213293	9.25426569208177	-1
6.09536828624964	10.8118506043659	-1
6.13195645316233	9.96322643078162	-1
5.97666278024426	10.2438734057894	-1
7.54541135080453	1.89840884140290	2
8.98375814253177	7.08537027191491	2
1.95815725196626	9.78911407826577	-1
9.55303696803802	10.7500631392010	-2
11.1915427110660	9.78935538771281	-2
9.31416788984381	10.8324151525189	-2
3.75105714462371	9.44736320094479	-1
11.0353807236092	5.91562589333478	2
4.36709732427875	9.05163052904002	-1
4.99531766423127	13.0616587018915	-1
10.7372116713657	2.19194953190597	2
4.95524687147485	4.27397380369706	1
10.6954093445056	8.99344783571788	-2
5.30482166851379	10.4611446234186	-1
4.51118744603901	6.04097774083687	1
8.58934954785656	4.58031519715956	2
11.6664906414333	10.2742648187011	-2
7.68748505138503	2.55891988479883	2
5.03864878527218	9.40173338289377	-1
11.3156406978019	9.06086310313068	-2
4.91907990609107	9.35665971070023	-1
10.4539401069807	10.9964820939709	-2
3.29502711940365	2.45420743703041	1
8.75116532400901	4.90794427708040	2
10.6171396595820	0.844294586660821	2
4.92340002550903	5.06365696998560	1
9.71974297682175	9.79887274322756	-2
5.33224306048862	4.58049904449916	1
9.10617127224725	6.70828374941896	2
8.97319034209114	5.64845494667807	2
6.56554820722501	10.8935109949908	-1
3.32960790131266	5.51154718020274	1
5.39216569930644	10.6240894066410	-1
8.80658188942488	4.29812153055801	2
5.38122869849913	10.3285959193933	-1
9.86927436263948	9.91556987776381	-2
10.4177798332035	9.43652818002474	-2
10.7423418557966	5.55967229803258	2
2.28491854848129	9.54430371734251	-1
6.07246505236470	9.35202005072519	-1
4.25434043148933	9.89384134384473	-1
9.23854361927373	10.4140486470115	-2
6.04703326689793	5.36130776041729	1
11.1118283574968	9.33565942181440	-2
5.02495243341899	6.79585389383561	1
9.93096138547124	3.06049478314701	2
9.29796790235417	10.8657127142455	-2
9.64491037535030	9.32209668934872	-2
4.08367273009667	3.55083437846869	1
11.4000617775632	9.96366755164356	-2
6.18023198111923	4.00558422785235	1
4.12941558041192	9.49347478668622	-1
8.80407264299579	10.1569916654894	-2
9.64860744166933	0.768528154646761	2
10.2843065445222	6.83257536033451	2
9.75498263563866	10.0568451760428	-2
5.94564728794744	10.5047586393484	-1
6.05794244070791	5.33981459251965	1
6.59702632391116	3.28832335326564	1
4.91821479055929	10.0401567774392	-1
4.18347043014939	10.6368525316374	-1
8.41140630336926	6.47521873251232	2
9.02890441660044	4.65491394277106	2
9.91113622752890	9.53487559450984	-2
4.37558203834556	10.2652625922512	-1
5.39677530974811	5.91995638007761	1
4.68814901667377	3.99148974346055	1
3.04492232858822	9.98001293378681	-1
4.68519086686030	9.94932476693170	-1
6.20366778756187	7.06600041327605	1
9.90559812669904	6.57960210708802	2
3.05777937169635	9.41482613139619	-1
5.08179555760801	9.95200904807379	-1
3.35360916711809	7.91539131957739	-1
4.30259495537668	3.75623400063992	1
7.11419182386330	9.74750487790872	-1
11.2845344242757	10.2842327496689	-2
5.15377074109075	7.74960578761724	1
10.3963800037032	3.67708736880685	2
6.29156872767746	11.4056826050735	-1
6.37440531286223	11.0407350759427	-1
8.98943737832923	7.20456089918222	2
4.77758322863524	10.7699001792548	-1
3.16406412424675	8.53735490957853	-1
9.95331606889972	10.1658202727458	-2
5.06868397674114	4.77308797598212	1
8.78500676980382	4.63873265922233	2
10.6423007288122	2.55525443417205	2
6.77838133895819	10.8491858305496	-1
5.74942847704216	10.4479165388724	-1
9.38689119335028	3.39743464492995	2
8.46566978927808	11.0400875660156	-2
9.33750669257653	9.45329257432767	-2
11.0506933250454	9.21270942206822	-2
4.40573295975564	4.04496810707142	1
10.3605362740808	4.23643007913942	2
4.93553336772714	10.4897942845916	-1
6.04259510766060	10.9077594035273	-1
4.93432906291926	10.2480579490527	-1
2.20816132274375	1.16455812549779	1
10.2612273007949	10.6593283135479	-2
10.3230464048072	6.20583755479921	2
11.3416625046264	1.50024001330894	2
5.47551798398411	5.67455447314646	1
5.53522728260210	7.46254519312092	1
6.20955456398763	10.2081684836733	-1
4.55863512514920	9.97391345186913	-1
5.12028281636165	4.57828139201861	1
8.74996625460135	3.66241105221788	2
8.96601355048095	10.2597306561966	-2
7.82538972150008	5.44937041024948	2
7.04428655781394	12.4575699899186	-1
4.70534025877307	4.29564537540349	1
4.75870938335774	7.96674632819243	-1
5.52072907041038	10.5130644504471	-1
10.0293679934424	6.01944282597355	2
10.6640172505966	10.4336296605581	-2
5.07039796960004	1.99396038432354	1
5.60718685421911	4.54418474092882	1
11.7628617181261	8.78109289005403	-2
5.11148660471614	9.78756569939901	-1
4.69135818471989	4.37956933366494	1
10.9664244181124	4.95717001275855	2
9.04878918584508	9.40530295603113	-2
10.2264369552164	9.88913753865907	-2
5.99144043882525	8.41594351025947	1
9.56284487010477	3.45146938077922	2
4.00897637352444	3.60818665353177	1
5.03850184295380	10.8945332419401	-1
4.94938852270212	9.00811787972969	1
6.50952769173737	3.92052443613379	1
2.61751439519275	10.8090153679727	-1
2.18023320575165	4.12294849742217	1
2.28067421267009	10.0582877087848	-1
5.05447756295626	10.5692256136481	-1
4.22450167608685	10.6715730770537	-1
6.16734286458427	5.22660026292321	1
5.03592442408755	6.91294357670472	1
2.96649984957145	9.86185241453498	-1
10.6665817100768	9.66675898012334	-2
10.5769915387586	8.57559772483913	-2
9.96953913541813	10.4704489163043	-2
11.0115884086070	11.8867024464200	-2
9.59944045337294	6.79734866529127	2
4.03891073647589	9.23040397403916	-1
